name,2dumap1,2dumap2,3dumap1,3dumap2,3dumap3
GRB180504136,8.805087,2.0973258,8.818729,2.4586382,4.083539
GRB180505540,8.556792,2.9033809,9.175033,3.4034727,2.7830439
GRB180506077,9.82336,2.454954,9.537102,2.8618424,4.00525
GRB180506902,7.670088,3.3314395,8.708269,3.7838066,2.6981037
GRB180511364,2.4091172,2.7764978,1.9221861,1.8496828,7.6283903
GRB180511437,7.328465,7.7827697,7.50632,7.785639,3.5293748
GRB180511606,8.373195,5.6539135,8.653108,5.8132296,4.3768983
GRB180513815,10.3447895,3.4071996,9.954706,4.0945306,4.36149
GRB180515814,9.997668,2.298562,9.801596,2.7300317,3.8305922
GRB180516229,10.173169,5.274379,9.298621,4.8995934,5.4013815
GRB180517309,8.428476,5.8426085,8.934674,6.2900805,3.9348361
GRB180521935,8.503572,5.240989,8.607659,5.2864914,4.567166
GRB180522607,8.448412,5.27012,8.689594,5.4216723,4.2353525
GRB180522678,10.077413,4.3109055,9.422304,3.982856,4.9919376
GRB180523782,4.9934897,5.764988,5.1974826,6.0692606,2.976849
GRB180524416,8.300118,6.4417434,8.63688,6.5089817,4.3399506
GRB180524920,7.7598853,6.4262047,8.285499,6.596627,3.9301496
GRB180525151,3.280921,3.7812924,3.204498,3.8346899,4.854327
GRB180528371,10.229838,4.3840566,9.148668,3.9852564,5.4020014
GRB180528465,8.1631155,5.604683,8.34288,5.6334248,4.6963067
GRB180602938,2.4267547,2.7851994,1.9316632,1.8581377,7.6196184
GRB180605458,10.152248,4.293999,9.733183,4.099956,4.895956
GRB180606730,7.149349,6.859383,7.718519,6.914603,3.4905965
GRB180610377,9.324418,2.4663374,9.552068,3.010253,3.3468273
GRB180610568,7.934067,7.165103,8.189998,7.186722,4.3269157
GRB180610791,9.943518,5.008536,9.805446,4.827675,4.9120965
GRB180611145,8.2574005,7.499686,8.532089,7.3189764,5.2034664
GRB180612785,8.750119,7.8660297,8.6636915,7.5736027,6.0265474
GRB180614327,8.952544,5.4161367,9.284191,5.59521,4.413393
GRB180615462,9.795525,6.12791,9.290968,5.746396,5.636259
GRB180617872,6.336218,7.119252,6.5134,7.186567,2.8746185
GRB180618030,4.697903,6.370255,4.915017,6.54179,2.2481027
GRB180618724,7.744345,5.102465,8.043028,5.2271132,4.0609713
GRB180620354,7.703331,5.997427,8.112581,6.454936,4.7594166
GRB180620660,9.465803,4.256892,9.089881,4.294412,4.4531326
GRB180622273,9.973964,4.82084,9.247905,4.5840855,5.06772
GRB180622578,8.276169,3.2101445,8.907876,3.6685445,3.101135
GRB180623849,8.786316,2.1859863,8.773105,2.5207279,4.334846
GRB180625941,5.1380095,6.394123,5.299443,6.5446653,2.5830956
GRB180626392,4.2647743,5.327481,4.514414,5.608068,3.3782005
GRB180630335,9.623709,4.3306627,9.616028,4.256983,4.4733195
GRB180630467,9.622371,6.7804356,9.051017,6.3525176,5.966933
GRB180701469,9.352394,2.325665,9.548835,2.8173304,3.2617085
GRB180703876,10.323523,4.1686897,9.154097,3.7445939,5.440447
GRB180703949,8.630795,7.9987173,8.564505,7.796372,6.0964613
GRB180706351,8.5047,5.8734174,9.152456,6.233836,4.096899
GRB180709099,9.283094,7.855535,8.787663,7.513163,6.762727
GRB180710062,8.177643,4.313151,8.401273,4.3869295,3.882005
GRB180712358,8.459072,5.347276,9.290257,5.718497,3.8995693
GRB180712651,7.761941,6.6026387,8.085574,6.7068353,4.120887
GRB180715087,7.80197,5.854278,8.113662,6.006288,4.2919054
GRB180715741,7.3123674,7.677482,7.6024814,7.6824093,3.5781763
GRB180715755,6.187221,7.328053,6.4155254,7.3364744,2.7766588
GRB180718082,2.7008982,3.3869886,2.7483006,3.433084,5.450827
GRB180718201,9.81157,6.0762343,9.0417,5.6385684,5.5953417
GRB180718763,9.550842,2.8033645,9.821357,3.4261498,3.472204
GRB180720213,9.498834,7.8884125,8.839561,7.5200167,7.027113
GRB180720598,9.570183,3.8162217,8.750646,3.6009214,5.0222583
GRB180720933,10.17953,2.500447,9.825846,2.8321183,4.083648
GRB180721642,3.2400787,3.6776412,3.1469748,3.7478275,4.94151
GRB180722120,7.898667,7.2982593,8.056812,7.2002044,4.3704014
GRB180722418,8.826714,3.4789762,9.402504,3.9469645,3.1705284
GRB180722993,9.32082,3.4216273,8.737224,3.1569524,4.4599977
GRB180723133,7.534823,6.6458907,7.893408,6.7773623,3.9998567
GRB180723757,9.308511,7.408696,8.809324,7.060201,6.257801
GRB180724807,10.049916,3.6585462,9.083623,3.1382275,5.0621696
GRB180724984,7.494592,6.2863493,7.895721,6.4283924,4.032049
GRB180727594,6.9594226,7.792223,7.1970706,7.7846794,3.2150636
GRB180728575,8.6390085,7.4579167,8.628163,7.3519664,5.6521263
GRB180728728,8.313984,2.1913912,8.556919,2.4841063,3.619253
GRB180728882,5.0696764,6.596992,5.2523336,6.728103,2.3258917
GRB180730018,3.3850226,3.9126103,3.2987418,3.9053655,4.76914
GRB180731891,9.073259,2.0670598,9.223262,2.647485,3.2698176
GRB180801276,4.9894743,6.577854,5.173015,6.7133956,2.2910664
GRB180801492,10.17978,5.992957,9.189127,5.3921175,5.882322
GRB180803590,3.3780763,3.8351731,3.280937,3.8471675,4.8294992
GRB180804554,9.127496,2.0453966,9.302927,2.62619,3.237986
GRB180804765,8.808632,5.436507,9.163222,5.622242,4.35556
GRB180804909,9.007045,6.111262,8.563314,5.784048,5.130948
GRB180804931,8.291678,7.4098916,8.534703,7.2705064,5.12715
GRB180805543,4.7840095,6.3572917,4.9812803,6.526345,2.3002672
GRB180806665,8.648043,6.1284275,8.728596,6.060305,4.688893
GRB180806944,10.639717,4.9295826,9.154276,4.3343644,5.8329854
GRB180807097,8.635211,5.724227,9.289062,6.0667806,4.132513
GRB180809485,9.6647625,3.8491285,9.712564,3.901669,4.2594967
GRB180810278,9.615802,4.724969,9.488466,4.5993867,4.7179065
GRB180812349,7.915481,5.215234,8.653224,5.523298,3.531289
GRB180814505,7.937089,5.2559204,8.303288,5.513498,4.036194
GRB180816088,8.662591,3.0060384,9.296904,3.4884093,2.852861
GRB180816930,9.196234,5.572199,9.599696,5.6308312,4.6185074
GRB180818179,5.4686427,6.1641707,5.5510764,6.313345,2.8269386
GRB180818520,9.379289,4.8262835,9.337786,4.7757096,4.5937886
GRB180821653,8.8749075,4.6376715,8.778439,4.5886364,4.601028
GRB180822423,8.748774,5.282058,8.510635,4.9727426,5.173609
GRB180822562,8.78075,5.5459833,8.703297,5.5308495,4.6855974
GRB180823442,9.76943,3.5548816,10.094552,3.693269,4.0005736
GRB180826055,8.289552,4.222417,8.321234,4.1808443,4.035758
GRB180905400,8.651431,6.107629,8.763585,6.1115155,4.6744018
GRB180906597,9.248911,5.7931685,9.167627,5.749073,4.961131
GRB180906759,8.86462,7.183498,8.769229,7.0639524,5.676631
GRB180906988,7.560464,7.253743,7.525564,7.245157,4.0054636
GRB180910032,8.490474,2.6477292,8.753109,2.9948223,3.540176
GRB180910156,9.836722,2.4966884,9.896149,3.055243,3.620394
GRB180910352,2.9587758,4.173867,3.1133037,4.295406,4.4328856
GRB180912274,9.674109,2.122493,9.501752,2.6267016,3.713424
GRB180913783,6.178819,7.4827437,6.39687,7.4638686,2.7445478
GRB180914522,8.321134,3.3062272,8.717905,3.5072513,3.4863102
GRB180917477,6.948605,7.072423,7.431888,7.1349826,3.40223
GRB180922461,8.934491,7.39994,8.7804165,7.170363,5.878644
GRB180922734,8.910984,5.4562945,9.372408,5.731984,4.321869
GRB180923931,10.436143,6.149763,8.974746,5.228317,6.1911197
GRB180925407,5.0700407,5.6994605,5.305357,6.010513,3.0272088
GRB180927993,7.8236923,7.3375273,8.082548,7.3175364,4.182775
GRB180929453,5.8250575,6.706681,5.917804,6.7836947,2.730397
GRB181002617,7.3287044,7.514186,7.5961003,7.5426645,3.6255624
GRB181007385,10.240791,5.107388,9.621257,4.7398553,5.3242273
GRB181007737,9.4460125,3.0215976,9.804552,3.486942,3.5975277
GRB181008269,8.182692,3.8893147,8.76181,4.2711663,3.3952944
GRB181008877,9.179294,4.612587,9.0251,4.6743226,4.4565473
GRB181010247,7.1641874,6.778788,7.8479786,6.910997,3.5221043
GRB181014479,10.26152,3.1906927,9.529216,3.0461378,4.569003
GRB181016718,3.1881912,3.5610766,3.1489463,3.6817586,5.0048437
GRB181020424,6.350041,6.5905323,6.257825,6.583986,3.0058656
GRB181020792,10.154081,3.96362,9.028382,3.5020123,5.3750615
GRB181022846,7.8630614,6.5641704,8.428963,6.680298,4.041684
GRB181026540,10.008953,5.3251505,9.554636,5.0939727,5.259136
GRB181027076,9.23249,5.1981277,9.63882,5.360846,4.455284
GRB181028590,8.949959,2.1434333,8.989586,2.5935228,3.638235
GRB181029892,8.897168,6.3654547,9.125971,6.312279,4.942177
GRB181103046,8.312367,6.1258054,8.602188,6.1266384,4.4905076
GRB181111654,8.055273,6.07114,8.463675,6.188148,4.1529136
GRB181116484,8.101083,3.3474984,8.600269,3.6676247,3.2735643
GRB181117663,9.562153,2.074527,9.271592,2.5647988,4.1797643
GRB181119606,6.595322,7.794865,6.8822074,7.758033,2.9029064
GRB181119649,7.480638,7.4666505,7.6871104,7.5070133,3.7678099
GRB181120265,7.3084683,7.939655,7.428042,7.9261913,3.4726312
GRB181121307,5.4212065,5.8194923,5.538903,6.0606623,3.074573
GRB181121401,4.5746903,5.826525,4.8232517,6.0578685,2.7785213
GRB181122381,5.2428617,5.916585,5.5705442,5.9378977,2.860944
GRB181125092,8.194364,6.369246,8.313515,6.400918,4.6237698
GRB181125371,8.059309,6.482545,8.2751,6.589166,4.4345
GRB181126162,5.012846,6.0036,5.2284474,6.2166114,2.765135
GRB181126413,4.811655,6.2245283,5.0206404,6.4313416,2.4692454
GRB181126729,7.912284,6.4210067,8.525176,6.5819306,3.9120133
GRB181127274,9.076539,6.318248,9.088878,6.2376757,5.039056
GRB181128129,6.647376,6.4485245,6.98731,6.5786724,3.3968432
GRB181128751,8.645746,6.335569,8.855142,6.3609405,4.659125
GRB181203880,9.799187,3.4272926,8.999289,3.0731184,4.8385134
GRB181206970,9.3686285,5.3039536,9.63081,5.3854833,4.6549973
GRB181208188,8.948905,2.7452476,9.204469,3.260648,3.2923179
GRB181212693,9.559678,7.831188,8.866557,7.473555,7.0363708
GRB181215110,8.422196,7.135551,8.607135,7.043946,4.9957356
GRB181216551,9.567297,5.5026617,9.302245,5.3869762,4.9392133
GRB181217665,9.32937,2.1903172,9.410956,2.7468843,3.3024378
GRB181231954,10.5037775,4.264771,9.807017,3.9620643,5.014791
GRB190102258,9.169004,2.352067,9.430236,2.9086678,3.2046638
GRB190106866,10.469885,5.753828,9.062855,4.844996,5.987084
GRB190107050,8.044566,3.9276552,8.409897,4.1333966,3.6126375
GRB190109217,8.4343605,2.91982,8.84656,3.3239305,3.3259704
GRB190109497,8.310762,6.558029,8.815376,6.500358,4.3197174
GRB190110726,10.391378,6.164864,8.991611,5.297679,6.150532
GRB190114873,8.83704,7.9132905,8.670002,7.5826535,6.174559
GRB190117369,8.252326,3.8099115,8.916651,4.2492957,3.273836
GRB190118937,3.0258727,3.8084621,3.061423,3.917068,4.8398495
GRB190119249,9.34047,2.03533,9.294089,2.5753999,3.8690057
GRB190122305,9.513304,5.9592257,9.38673,5.828317,5.2030177
GRB190123513,9.868788,4.842807,9.496361,4.592854,5.045915
GRB190129515,9.4334755,5.447779,9.063835,5.372679,4.844959
GRB190129539,9.887288,5.536816,9.426415,5.5120416,5.2103395
GRB190131109,10.161551,2.965193,9.869995,3.3346632,4.115428
GRB190131964,9.587796,2.6601553,9.842908,3.2471242,3.3732667
GRB190215772,10.176626,3.9049735,9.175001,3.4790363,5.2277718
GRB190217188,7.124343,6.7926383,7.756491,6.9168277,3.5179684
GRB190218330,9.140597,2.7002769,9.556948,3.2150626,3.0541122
GRB190220844,8.290315,3.4562182,8.89789,3.755078,3.3090274
GRB190222312,9.950451,6.070282,9.1206455,5.574124,5.732279
GRB190222537,8.371429,7.5374427,8.567013,7.348415,5.4319377
GRB190226515,4.6337175,6.2003713,4.8583064,6.4146295,2.3491373
GRB190228973,9.083743,6.46888,8.796348,6.20979,5.200395
GRB190303240,8.935817,3.434681,9.724469,3.7248156,3.2585585
GRB190304371,7.0246744,6.8936276,7.4451575,6.969407,3.5505607
GRB190304818,5.714068,7.2085567,5.152547,6.792001,2.1909819
GRB190306943,9.179381,2.9168215,9.577349,3.3698125,3.1585128
GRB190307151,8.194062,2.872007,8.562086,3.1844778,3.4905193
GRB190308923,6.0060086,6.02636,6.0122023,6.160908,3.029058
GRB190310398,7.9488087,6.013275,8.158233,6.339578,5.104628
GRB190311600,8.837178,6.360897,8.851965,6.2755623,4.9302287
GRB190312446,10.222473,5.0154195,9.791988,4.7492876,5.1868134
GRB190315512,9.684364,2.5765123,9.643812,3.0559342,3.83245
GRB190319353,8.477999,7.442528,8.621006,7.2823553,5.468123
GRB190319375,9.368698,4.819232,9.384603,4.855918,4.594344
GRB190320052,9.053472,2.961997,9.59183,3.5111914,3.0980144
GRB190321363,7.8994884,3.848096,8.512864,4.27815,3.259464
GRB190323179,7.6888566,7.3435698,7.9803658,7.3680754,4.026166
GRB190323303,9.648014,2.3206878,9.772793,2.8749225,3.321258
GRB190323548,6.813506,6.824216,7.1819468,6.9556494,3.3086498
GRB190323879,9.673694,3.3055787,8.930615,2.9283519,4.809454
GRB190324348,8.230505,2.7205017,8.778342,3.0894394,3.0974627
GRB190324947,8.620511,2.9490309,9.218754,3.4797657,2.8156846
GRB190325999,10.026554,3.5752327,9.696779,3.781251,4.5044274
GRB190326314,7.9513516,3.6564198,8.394398,3.9780903,3.388341
GRB190326975,10.362616,4.888204,9.591513,4.5366545,5.3745584
GRB190327111,10.07523,2.5674326,9.988621,3.100498,3.8349543
GRB190330694,8.570666,7.5257177,8.712629,7.2968016,5.5819445
GRB190331093,7.496242,7.4700694,7.5576615,7.494595,3.9258137
GRB190401139,10.5759945,4.8992705,9.274691,4.377759,5.754339
GRB190404293,8.028184,6.439919,8.347904,6.5083437,4.2504177
GRB190406450,10.125021,5.4567394,8.8021145,5.1338835,5.344269
GRB190406465,6.284413,6.770712,6.382013,6.8785715,2.9288805
GRB190406745,9.604875,2.518582,9.829459,3.1072884,3.483562
GRB190407575,8.419857,6.8009157,8.586303,6.7679744,4.766319
GRB190407672,9.239867,6.4652705,9.017435,6.2399416,5.332258
GRB190407788,7.4362497,7.97151,7.5037947,7.9374166,3.593535
GRB190409901,7.193486,5.9819407,7.611992,6.124581,3.8646395
GRB190411407,9.811389,6.213883,9.008163,5.70801,5.685102
GRB190411579,9.172015,4.267295,9.384833,4.326556,4.1242023
GRB190415173,10.326606,6.1811237,9.100054,5.2202444,6.1505866
GRB190419414,9.739051,4.02141,9.280839,3.855657,4.704835
GRB190420981,5.8972635,6.751138,5.952517,6.7921357,2.803234
GRB190422284,8.348963,3.6983998,8.552992,3.769614,3.7709508
GRB190422670,9.8945675,3.7506242,9.346097,3.4818325,4.5957556
GRB190422957,8.876288,6.893008,8.874163,6.75946,5.33549
GRB190425089,8.168999,5.803113,8.278388,5.7604337,4.6632123
GRB190427190,2.4333563,2.873557,1.9806954,1.9151536,7.5596943
GRB190428783,10.515529,4.379609,9.583479,3.9842455,5.31423
GRB190429743,9.697626,5.0509768,9.856121,4.976413,4.659783
GRB190501794,8.02987,4.522293,8.613675,4.657808,3.5633283
GRB190502168,8.2386265,6.792999,8.660274,6.847666,4.404281
GRB190504415,9.291948,4.6435556,9.396775,4.684279,4.3719583
GRB190504678,4.847821,5.7219586,5.123976,6.024516,2.9685245
GRB190505051,2.4275136,2.7930002,1.9561446,1.8833226,7.595126
GRB190507270,9.434099,5.763867,9.52173,5.718407,5.0037417
GRB190507712,3.3233304,3.725511,3.2446456,3.7771816,4.9146543
GRB190507970,9.221193,2.7770112,9.644488,3.2826543,3.0273733
GRB190508808,10.2228365,3.0307631,10.011685,3.5318658,4.1061926
GRB190508987,8.052179,5.7024727,8.603324,5.9234715,3.957456
GRB190510120,9.6932745,2.1142294,9.647218,2.6749604,3.4222925
GRB190510430,6.376305,7.636374,6.656281,7.605576,2.8043609
GRB190511302,8.6659155,2.351537,8.674307,2.581355,3.9889252
GRB190512611,10.4275055,3.2240226,10.109641,3.8557682,4.2687902
GRB190515190,5.5659437,6.849827,5.7578363,6.943946,2.5132966
GRB190517813,8.763815,7.831062,8.641666,7.580439,6.04734
GRB190519309,9.386087,3.3256202,8.739134,2.9803903,4.506958
GRB190525032,4.816507,6.454044,5.022043,6.6160383,2.2631698
GRB190530430,8.67831,7.8851695,8.591794,7.6696806,6.0656924
GRB190531312,9.855814,2.181386,9.5636425,2.5889432,4.020614
GRB190531568,2.4265244,2.7755413,1.9244525,1.8502151,7.6280427
GRB190531840,8.54284,2.8236766,8.772144,3.1877558,3.3531544
GRB190601325,4.87794,5.827318,5.0990424,6.165495,2.8697724
GRB190603795,9.721097,5.564838,9.607859,5.535747,5.129816
GRB190604446,10.373763,6.1244245,9.064811,5.1920285,6.1309667
GRB190605974,7.8445787,7.048062,8.2498455,7.1260405,4.1222453
GRB190606080,4.710332,6.388723,4.9311404,6.559304,2.2238853
GRB190607071,9.548514,5.2763295,9.8308325,5.268014,4.7236733
GRB190608009,9.174707,2.553526,9.371934,3.0853415,3.3317566
GRB190609315,8.784041,2.729539,9.312562,3.2139497,3.0049577
GRB190610750,7.8810577,2.9757452,8.773248,3.4060612,2.7601404
GRB190610834,7.570776,6.075905,7.997045,6.2319236,4.0458035
GRB190611950,9.124415,7.63407,8.755534,7.3433766,6.289255
GRB190612165,8.315345,5.471979,8.662776,5.6872573,4.290383
GRB190613172,8.851531,3.6427946,8.514393,3.3425918,4.311667
GRB190613449,9.075188,7.652623,8.784533,7.3753567,6.34975
GRB190615636,9.318479,1.9645125,9.275294,2.47442,3.8862686
GRB190619018,8.965772,5.2166266,9.414908,5.4297466,4.3010807
GRB190619595,8.839985,2.6108897,8.939757,3.0766838,3.59918
GRB190620507,8.178004,2.704586,8.70728,3.0340917,3.1377397
GRB190622368,9.01094,6.63684,8.726481,6.372504,5.2732487
GRB190623461,9.84236,5.7309885,8.938458,5.368907,5.3734374
GRB190626254,8.841347,6.253299,8.638578,6.000185,4.9587054
GRB190627481,9.474145,5.678888,9.456762,5.638235,4.9804673
GRB190628521,10.107909,4.7456207,9.972598,4.408814,4.8510466
GRB190630257,2.3995075,2.810422,2.4930663,2.6134875,6.6218586
GRB190707285,9.192183,1.9742101,9.161551,2.478853,3.7503662
GRB190707308,8.880318,5.511224,9.470424,5.789775,4.3011794
GRB190708365,9.266234,4.704099,9.493166,4.77593,4.3265815
GRB190712018,6.822269,6.1123238,7.2854867,6.2486463,3.827315
GRB190712095,7.0789843,7.0596843,7.4836774,7.128332,3.5134437
GRB190714573,9.285805,4.467573,9.454948,4.533714,4.239561
GRB190716917,9.432018,7.197982,8.946688,6.839665,6.2321787
GRB190719113,8.508759,3.171252,8.690742,3.348208,3.7503626
GRB190719499,9.271583,2.5445266,9.634118,3.110111,3.0695815
GRB190719624,7.4648986,7.7314606,7.650718,7.721973,3.673574
GRB190720613,9.778951,7.021354,8.963013,6.457179,6.3014174
GRB190720964,9.188627,7.2703547,8.790389,6.9535007,6.03022
GRB190723309,7.8560395,3.0105827,8.823664,3.4237924,2.746707
GRB190724031,2.5030546,2.913071,2.003523,1.9408913,7.529987
GRB190726642,9.56316,3.147305,8.839429,2.6614878,4.547214
GRB190726843,8.29476,4.20866,8.439625,4.3971715,3.9041774
GRB190727668,9.813828,3.207891,9.11305,2.8286047,4.559646
GRB190727846,8.942759,7.2891254,8.484186,6.8654013,5.921579
GRB190728271,2.6677165,3.8268688,2.9381113,4.175725,4.5776296
GRB190731943,9.623644,7.741184,8.892578,7.396366,7.007649
GRB190804058,5.8486433,6.7989163,5.9955015,6.8938804,2.6817586
GRB190804792,9.075812,7.259104,8.798359,7.003578,5.892865
GRB190805106,9.875155,6.09057,8.981194,5.570506,5.6398697
GRB190805199,9.57608,4.6930013,9.289101,4.8792386,5.308239
GRB190806535,9.563085,5.7137036,9.341697,5.514755,5.1251693
GRB190806675,9.5467205,5.129146,9.90069,5.0357757,4.6453915
GRB190808498,9.5689945,4.966479,9.776038,5.146898,4.4544277
GRB190808752,10.109597,3.6718647,9.124514,3.2121572,5.091944
GRB190810675,4.600277,6.1979284,4.840794,6.4187956,2.333936
GRB190813520,2.6713076,2.996975,2.0628862,1.9992014,7.461651
GRB190814837,8.937059,6.0529046,9.305249,6.156221,4.650867
GRB190817953,8.3197365,6.4635525,8.534839,6.5119495,4.555597
GRB190822705,2.8773935,3.4136262,2.9296837,3.5375302,5.288977
GRB190824616,9.536377,5.1928596,9.021515,4.9739804,5.1786947
GRB190825171,7.8111334,5.8886003,8.009021,5.965655,4.4873395
GRB190827467,9.053436,2.3919036,9.426371,2.963487,3.0079267
GRB190828542,8.345961,2.7100127,8.673674,3.066931,3.5024269
GRB190828614,9.732166,6.566355,8.756368,5.850645,5.851005
GRB190829830,8.956554,7.3577456,8.693917,7.1152105,5.888975
GRB190830023,9.1411085,5.9993196,9.301796,6.039447,4.8744864
GRB190830264,7.787586,7.237172,8.012485,7.243762,4.145826
GRB190831332,8.41347,2.7552252,9.119567,3.1900172,2.9139533
GRB190831693,7.39669,6.8194466,8.097773,6.9379463,3.6545453
GRB190901890,9.077656,1.9687254,9.111873,2.411741,3.669976
GRB190903722,2.8211782,4.0176315,3.0116727,4.2005634,4.533873
GRB190904174,7.8525543,6.347511,8.111054,6.4627523,4.327244
GRB190905985,5.8102736,6.863913,6.00099,6.962378,2.6834269
GRB190906767,6.7006454,7.630773,6.973344,7.6021504,3.0327675
GRB190910028,7.9965672,6.946609,8.355752,7.059778,4.254444
GRB190913155,2.6067479,3.0611145,2.6633444,3.034886,6.006891
GRB190914345,8.986347,4.652597,8.993139,4.6718774,4.352853
GRB190915240,10.169855,4.817277,9.776902,4.5072856,5.061458
GRB190916590,9.219009,2.6905448,9.657886,3.3000674,3.0783412
GRB190919764,8.455732,3.187276,9.0964985,3.710123,2.9900653
GRB190921699,10.268289,4.6253605,9.488359,4.2854624,5.250291
GRB190923617,8.382019,8.095691,8.4667635,7.912181,5.901581
GRB190930400,8.3619585,5.5170517,8.594211,5.6421337,4.408525
GRB191001279,7.7547917,3.268865,8.722359,3.7174609,2.770375
GRB191008297,8.829953,3.1700392,9.439812,3.6662989,2.9539833
GRB191009298,9.151957,3.3388157,8.760968,3.1725578,4.270336
GRB191011192,7.7547565,6.746886,8.029227,6.8214774,4.201118
GRB191015327,8.450537,6.517901,8.641062,6.51763,4.6741915
GRB191017391,9.100415,1.9556856,9.096821,2.4569538,3.7112331
GRB191017957,6.379304,7.185011,6.6222696,7.2424154,2.9328337
GRB191019469,8.81447,6.221534,9.063856,6.100776,4.795771
GRB191019970,9.035021,2.3261127,9.092081,2.817419,3.5296636
GRB191022285,9.845949,5.742742,9.498132,5.5516376,5.370658
GRB191022341,10.08435,2.3681152,9.79057,2.82183,4.0114727
GRB191023630,8.764194,3.0377138,9.336696,3.531794,2.998506
GRB191026350,8.215642,6.3000393,8.483857,6.380398,4.4340134
GRB191027638,6.8246975,7.8869696,7.102936,7.8626227,3.0771146
GRB191028174,7.8179545,7.0290337,7.8868046,6.993274,4.3496504
GRB191028589,9.668371,6.3123326,9.190468,5.985873,5.655725
GRB191031025,9.787686,4.760961,9.35767,4.6201963,4.9023747
GRB191031635,10.165161,5.024712,9.598615,4.7788925,5.225278
GRB191031780,8.195237,3.7506752,8.83679,4.184342,3.271622
GRB191031891,4.7215614,6.4141693,4.940521,6.584243,2.2075896
GRB191101895,7.876815,5.7683086,8.36888,6.057969,3.97317
GRB191108003,9.028726,2.9114027,8.915176,3.1517682,3.9756877
GRB191110587,9.81476,4.6402802,9.361792,4.4272404,4.942491
GRB191111347,6.9370227,7.0486336,7.4462276,7.1186147,3.3632605
GRB191111364,8.056978,3.7986727,8.345416,3.9580293,3.619748
GRB191111547,9.874509,3.6244693,9.122092,3.301634,4.8145394
GRB191112369,8.348716,3.7708952,9.038371,4.1978903,3.3367174
GRB191113578,7.933212,7.1448283,8.023832,7.1560683,4.3783436
GRB191117006,8.177918,6.166479,8.326866,6.194802,4.504658
GRB191117637,7.0934014,7.3467994,7.4732447,7.4032445,3.4890113
GRB191118925,9.143556,2.0573225,9.116864,2.544731,3.8267622
GRB191125206,10.203928,6.415432,9.144447,5.313073,6.1595054
GRB191125634,10.420441,4.77833,9.709196,4.4249463,5.3506117
GRB191129141,9.520518,3.091543,8.792867,2.597792,4.4982305
GRB191130253,9.788799,2.9424694,9.227769,2.7781053,4.2835164
GRB191202867,9.524074,3.1309085,8.812127,2.6470551,4.5328083
GRB191203290,5.9839916,6.299057,6.0026007,6.406615,3.0162761
GRB191205741,7.853637,5.689396,8.211168,5.851222,4.1821074
GRB191213254,7.3138347,6.4447165,7.906152,6.5935206,3.7778888
GRB191213784,8.225505,6.596755,8.62803,6.6615505,4.330957
GRB191220589,8.814717,2.8392622,9.426807,3.3350954,2.8801005
GRB191221802,3.3959224,3.8995166,3.2978208,3.8876166,4.7852745
GRB191225309,6.837144,7.240822,7.271525,7.294115,3.2147563
GRB191225735,9.385726,4.1608806,9.025194,4.041038,4.6700277
GRB191227069,8.494493,2.6822076,9.1006,3.1509748,2.8169248
GRB191227723,4.5562835,6.230525,4.8104253,6.4350743,2.2969174
GRB200101861,8.273109,2.3207617,8.603638,2.6389823,3.4642715
GRB200103678,7.966482,6.6251917,8.278315,6.739065,4.2450385
GRB200103689,9.074378,4.361321,9.044085,4.290281,4.3840895
GRB200105914,10.446995,3.9362662,9.487663,3.5892134,5.088988
GRB200107810,8.410235,3.0773203,8.579786,3.2552452,3.7316551
GRB200109074,8.674555,3.1097372,9.295734,3.629425,3.113946
GRB200110518,9.125227,2.823505,9.517175,3.3811634,3.2297847
GRB200111633,10.561271,4.528154,9.312381,4.0889792,5.5453176
GRB200112395,10.141813,3.3494928,9.94609,3.8021798,4.2915397
GRB200112525,9.407495,7.4680705,8.903651,7.1094317,6.4785476
GRB200114153,9.491947,6.959206,8.90441,6.5499053,6.0387864
GRB200117517,10.146982,2.7726257,9.875143,3.1050591,4.0464425
GRB200119692,8.699321,6.419804,8.6155615,6.329321,4.894352
GRB200120962,10.036712,3.5404396,9.116814,3.072838,4.9658117
GRB200122221,7.6575274,6.368947,8.187,6.5333557,3.9188206
GRB200125864,9.497248,7.9130354,8.835355,7.5299253,7.040076
GRB200127758,9.189592,2.1116538,9.297095,2.6466548,3.324123
GRB200128153,4.6133537,5.6214976,4.4355927,5.360423,3.4900322
GRB200129409,2.4669979,2.8840244,1.9759977,1.9122607,7.5607996
GRB200130248,8.730075,2.9381077,9.359553,3.4281414,2.884962
GRB200130417,8.392089,8.126952,8.473445,7.9167213,5.9321814
GRB200201040,9.373069,5.389753,9.516387,5.396876,4.7047744
GRB200205845,9.119183,5.3359904,9.647096,5.586494,4.3654046
GRB200206706,9.02499,5.8298974,9.543554,5.9754496,4.549881
GRB200207058,9.42802,5.8339386,9.589607,5.80128,5.0369344
GRB200208052,9.630292,5.8436937,9.47781,5.6895857,5.230453
GRB200211310,10.129882,4.0829773,8.982256,3.7140384,5.4844766
GRB200211813,9.903065,5.2570095,9.810801,5.112293,4.9669776
GRB200212451,7.8346496,6.5028677,8.3438,6.6243114,4.0525208
GRB200215611,8.097595,7.4709177,8.2609625,7.3600855,4.580077
GRB200216380,8.150679,6.035849,8.441433,6.1028247,4.376182
GRB200216564,9.836815,4.4327793,9.731616,4.292381,4.672403
GRB200219317,5.254947,6.8164635,5.367106,6.882025,2.2589564
GRB200219413,8.703564,7.731111,8.679797,7.562488,5.9665112
